
"PowerShares QQQ Trust, Series 1 (ETF)",Last: 720.1,Change:  7.95
Date: 14 de julio de 2026 a las 17:50 GMT-4,Bid: 720,Ask: 720.1,Size: 560*160,Volume: 29.187.025
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Jul 14 2026,QQQ260714C00772000,0.02,0,0,0.01,0,4.2884,0,0,60,772.00,QQQ260714P00772000,50.63,-10.165,50.22,53.98,1,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00773000,0.01,0,0,0.01,0,4.3608,0,0,989,773.00,QQQ260714P00773000,0,0,51.22,54.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00774000,0.02,0,0,0.01,0,4.433,0,0,60,774.00,QQQ260714P00774000,54.69,-8.1,52.22,55.97,5,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00775000,0.01,0,0,0.01,0,4.505,0,0,119,775.00,QQQ260714P00775000,55.64,-8.15,53.08,57.62,5,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00780000,0.01,0,0,0.01,0,4.8623,0,0,532,780.00,QQQ260714P00780000,0,0,58.23,62.01,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00785000,0.01,0,0,0.01,0,5.2152,0,0,206,785.00,QQQ260714P00785000,0,0,63.23,66.98,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00790000,0.05,0,0,0.01,0,5.5639,0,0,4,790.00,QQQ260714P00790000,0,0,68.22,71.95,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00795000,0.02,0,0,0.01,0,5.9087,0,0,10,795.00,QQQ260714P00795000,0,0,73.22,76.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00800000,0.01,0,0,0.01,0,6.2498,0,0,6,800.00,QQQ260714P00800000,0,0,78.22,81.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00805000,0.02,0,0,0.01,0,6.5872,0,0,1,805.00,QQQ260714P00805000,0,0,83.22,86.95,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00810000,0.03,0,0,0.01,0,6.9213,0,0,40,810.00,QQQ260714P00810000,0,0,88.22,91.95,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00815000,0,0,0,0.01,0,7.252,0,0,0,815.00,QQQ260714P00815000,0,0,93.22,96.98,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00820000,0,0,0,0.01,0,7.5795,0,0,0,820.00,QQQ260714P00820000,0,0,98.22,101.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00825000,0,0,0,0.01,0,7.9039,0,0,0,825.00,QQQ260714P00825000,0,0,103.22,106.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00830000,0,0,0,0.01,0,8.2253,0,0,0,830.00,QQQ260714P00830000,0,0,108.22,111.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00835000,0,0,0,0.01,0,0,0,0,0,835.00,QQQ260714P00835000,0,0,113.22,116.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00840000,0,0,0,0.01,0,0,0,0,0,840.00,QQQ260714P00840000,0,0,118.22,121.98,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00845000,0.01,0.005,0,0.01,10,0,0,0,2,845.00,QQQ260714P00845000,0,0,123.22,127,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00850000,0,0,0,0.01,0,0,0,0,0,850.00,QQQ260714P00850000,0,0,128.22,131.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00855000,0,0,0,0.01,0,0,0,0,0,855.00,QQQ260714P00855000,0,0,133.08,137.62,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00860000,0,0,0,0.01,0,0,0,0,0,860.00,QQQ260714P00860000,0,0,138.22,141.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00865000,0,0,0,0.01,0,0,0,0,0,865.00,QQQ260714P00865000,0,0,143.22,147.01,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00870000,0,0,0,0.01,0,0,0,0,0,870.00,QQQ260714P00870000,0,0,148.22,152,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00875000,0,0,0,0.01,0,0,0,0,0,875.00,QQQ260714P00875000,0,0,153.22,157,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00880000,0.01,0,0,0.01,0,0,0,0,12,880.00,QQQ260714P00880000,0,0,158.22,161.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00885000,0,0,0,0.01,0,0,0,0,0,885.00,QQQ260714P00885000,0,0,163.08,167.62,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00890000,0,0,0,0.01,0,0,0,0,0,890.00,QQQ260714P00890000,0,0,168.22,171.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00895000,0,0,0,0.01,0,0,0,0,0,895.00,QQQ260714P00895000,0,0,173.09,177.69,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00900000,0,0,0,0.01,0,0,0,0,0,900.00,QQQ260714P00900000,0,0,178.09,182.65,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00905000,0,0,0,0.01,0,0,0,0,0,905.00,QQQ260714P00905000,0,0,183.08,187.66,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00910000,0,0,0,0.01,0,0,0,0,0,910.00,QQQ260714P00910000,0,0,188.12,192.65,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00915000,0,0,0,0.01,0,0,0,0,0,915.00,QQQ260714P00915000,0,0,193.22,196.99,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00920000,0,0,0,0.01,0,0,0,0,0,920.00,QQQ260714P00920000,0,0,198.22,201.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00925000,0,0,0,0.01,0,0,0,0,0,925.00,QQQ260714P00925000,0,0,203.22,206.99,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00930000,0,0,0,0.01,0,0,0,0,0,930.00,QQQ260714P00930000,0,0,208.22,211.97,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00935000,0,0,0,0.01,0,0,0,0,0,935.00,QQQ260714P00935000,0,0,213.12,217.57,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00940000,0,0,0,0.01,0,0,0,0,0,940.00,QQQ260714P00940000,0,0,218.22,221.98,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00945000,0,0,0,0.01,0,0,0,0,0,945.00,QQQ260714P00945000,0,0,223.22,226.99,0,0,-1,0,0
Tue Jul 14 2026,QQQ260714C00950000,0.01,0.005,0,0.01,1,0,0,0,5,950.00,QQQ260714P00950000,0,0,228.22,231.97,0,0,-1,0,0
Wed Jul 15 2026,QQQ260715C00495000,218.12,0,223.06,226.65,0,2.6603,0.9999,0,3,495.00,QQQ260715P00495000,0.01,0.005,0,0.01,2,2.0898,0,0,26
Wed Jul 15 2026,QQQ260715C00500000,0,0,218.07,221.65,0,2.6072,0.9999,0,0,500.00,QQQ260715P00500000,0.01,0.005,0,0.01,6,2.0368,0,0,3520
Wed Jul 15 2026,QQQ260715C00505000,215.75,9.415,213.1,216.65,8,2.579,0.9999,0,8,505.00,QQQ260715P00505000,0.01,0.005,0,0.01,10,1.9842,-0.0001,0,23
Wed Jul 15 2026,QQQ260715C00510000,0,0,207.77,211.65,0,0,0.9999,0,0,510.00,QQQ260715P00510000,0.01,0,0,0.01,0,1.9322,-0.0001,0,56
Wed Jul 15 2026,QQQ260715C00515000,0,0,203.11,206.65,0,2.4573,0.9999,0,0,515.00,QQQ260715P00515000,0.03,0,0,0.01,0,1.8805,-0.0001,0,78
Wed Jul 15 2026,QQQ260715C00520000,198.22,0,198.11,201.66,0,2.4024,0.9999,0,1,520.00,QQQ260715P00520000,0.01,0,0,0.01,1,1.8293,-0.0001,0,574
Wed Jul 15 2026,QQQ260715C00525000,193.65,7.3,193.08,196.66,28,2.303,0.9999,0,28,525.00,QQQ260715P00525000,0.03,0,0,0.01,0,1.7786,-0.0001,0,106
Wed Jul 15 2026,QQQ260715C00530000,0,0,188.07,191.66,0,2.2268,0.9999,0,0,530.00,QQQ260715P00530000,0.01,0,0,0.01,0,1.7282,-0.0001,0,20
Wed Jul 15 2026,QQQ260715C00535000,0,0,183.11,186.66,0,2.207,0.9999,0,0,535.00,QQQ260715P00535000,0.01,0,0,0.01,1,1.6783,-0.0001,0,20
Wed Jul 15 2026,QQQ260715C00540000,171.94,0,178.07,181.66,0,2.0999,0.9999,0,59,540.00,QQQ260715P00540000,0.01,0,0,0.01,20,1.6287,-0.0001,0,15
Wed Jul 15 2026,QQQ260715C00545000,0,0,173.11,176.66,0,2.0795,0.9998,0,0,545.00,QQQ260715P00545000,0.02,0,0,0.01,0,1.5796,-0.0001,0,23
Wed Jul 15 2026,QQQ260715C00550000,168.22,0,167.78,171.66,0,0,0.9998,0,1,550.00,QQQ260715P00550000,0.01,0.005,0,0.01,22,1.5308,-0.0001,0,403
Wed Jul 15 2026,QQQ260715C00555000,0,0,163.02,166.66,0,1.8531,0.9998,0,0,555.00,QQQ260715P00555000,0.02,0,0,0.01,0,1.4824,-0.0001,0,14
Wed Jul 15 2026,QQQ260715C00560000,0,0,158.13,161.66,0,1.9096,0.9998,0,0,560.00,QQQ260715P00560000,0.01,-0.005,0,0.01,1,1.4344,-0.0001,0,18
Wed Jul 15 2026,QQQ260715C00565000,0,0,153.04,156.66,0,1.7585,0.9998,0,0,565.00,QQQ260715P00565000,0.01,-0.005,0,0.02,1536,1.3867,-0.0001,0,3
Wed Jul 15 2026,QQQ260715C00570000,0,0,148.11,151.66,0,1.769,0.9998,0,0,570.00,QQQ260715P00570000,0.01,-0.005,0,0.01,940,1.3394,-0.0001,0,10
Wed Jul 15 2026,QQQ260715C00575000,0,0,143.04,146.66,0,1.6398,0.9998,0,0,575.00,QQQ260715P00575000,0.01,-0.005,0,0.02,9134,1.2924,-0.0002,0,22
Wed Jul 15 2026,QQQ260715C00580000,0,0,137.78,141.66,0,0,0.9998,0,0,580.00,QQQ260715P00580000,0.01,-0.01,0,0.02,1333,1.3125,-0.0002,0,581
Wed Jul 15 2026,QQQ260715C00585000,0,0,133.08,136.66,0,1.5622,0.9998,0,0,585.00,QQQ260715P00585000,0.01,-0.01,0,0.02,12,1.2639,-0.0002,0,1873
Wed Jul 15 2026,QQQ260715C00590000,0,0,127.78,131.66,0,0,0.9997,0,0,590.00,QQQ260715P00590000,0.01,-0.01,0,0.02,13,1.2157,-0.0002,0,103
Wed Jul 15 2026,QQQ260715C00595000,123.73,7.345,122.78,126.66,10,0,0.9997,0,0,595.00,QQQ260715P00595000,0.01,-0.01,0,0.02,2,1.1677,-0.0003,0,46
Wed Jul 15 2026,QQQ260715C00600000,118.88,7.565,118.12,121.66,2,1.4177,0.9997,0,0,600.00,QQQ260715P00600000,0.01,-0.015,0,0.02,556,1.1201,-0.0003,0,122
Wed Jul 15 2026,QQQ260715C00605000,0,0,112.79,116.66,0,0,0.9996,0,0,605.00,QQQ260715P00605000,0.01,-0.01,0,0.02,3,1.0727,-0.0003,0,101
Wed Jul 15 2026,QQQ260715C00610000,0,0,108.08,111.66,0,1.2714,0.9996,0,0,610.00,QQQ260715P00610000,0.01,-0.02,0,0.01,307,0.9717,-0.0004,0,92
Wed Jul 15 2026,QQQ260715C00615000,0,0,103.12,106.66,0,1.2425,0.9995,0,0,615.00,QQQ260715P00615000,0.01,-0.02,0,0.01,146,0.927,-0.0004,0,37
Wed Jul 15 2026,QQQ260715C00620000,0,0,98.08,101.66,0,1.1574,0.9994,0,0,620.00,QQQ260715P00620000,0.01,-0.03,0,0.01,213,0.8825,-0.0005,0,98
Wed Jul 15 2026,QQQ260715C00625000,0,0,92.79,96.66,0,0,0.9994,0.0001,0,625.00,QQQ260715P00625000,0.01,-0.03,0,0.02,399,0.8856,-0.0006,0.0001,41
Wed Jul 15 2026,QQQ260715C00630000,89.35,7.93,87.9,91.66,9,0.6994,0.9993,0.0001,15,630.00,QQQ260715P00630000,0.02,-0.02,0.01,0.02,1154,0.8692,-0.0007,0.0001,918
Wed Jul 15 2026,QQQ260715C00635000,0,0,83.11,86.67,0,1.0129,0.9991,0.0001,0,635.00,QQQ260715P00635000,0.02,-0.03,0.01,0.02,308,0.8218,-0.0008,0.0001,162
Wed Jul 15 2026,QQQ260715C00640000,0,0,78.09,81.67,0,0.9448,0.999,0.0001,0,640.00,QQQ260715P00640000,0.01,-0.05,0,0.02,388,0.7476,-0.001,0.0001,1511
Wed Jul 15 2026,QQQ260715C00645000,0,0,73.09,76.67,0,0.8886,0.9988,0.0001,0,645.00,QQQ260715P00645000,0.02,-0.045,0.01,0.03,1141,0.7275,-0.0012,0.0001,4340
Wed Jul 15 2026,QQQ260715C00650000,0,0,68.1,71.67,0,0.8378,0.9985,0.0002,0,650.00,QQQ260715P00650000,0.02,-0.065,0.01,0.03,583,0.6806,-0.0014,0.0002,1664
Wed Jul 15 2026,QQQ260715C00655000,76.35,0,63.12,66.67,0,0.7911,0.9981,0.0002,1,655.00,QQQ260715P00655000,0.02,-0.085,0.01,0.03,1897,0.6338,-0.0018,0.0002,1496
Wed Jul 15 2026,QQQ260715C00660000,62.06,10.62,58.15,61.68,1,0.7509,0.9977,0.0003,0,660.00,QQQ260715P00660000,0.02,-0.11,0.01,0.03,932,0.5871,-0.0023,0.0003,1242
Wed Jul 15 2026,QQQ260715C00661000,0,0,56.81,60.67,0,0,0.9975,0.0003,0,661.00,QQQ260715P00661000,0.01,-0.125,0.01,0.03,176,0.594,-0.0024,0.0003,18
Wed Jul 15 2026,QQQ260715C00662000,0,0,55.81,59.67,0,0,0.9974,0.0004,0,662.00,QQQ260715P00662000,0.02,-0.125,0.01,0.03,288,0.5844,-0.0025,0.0004,102
Wed Jul 15 2026,QQQ260715C00663000,0,0,55.15,58.67,0,0.7126,0.9973,0.0004,0,663.00,QQQ260715P00663000,0.02,-0.135,0.01,0.03,273,0.5749,-0.0027,0.0004,413
Wed Jul 15 2026,QQQ260715C00664000,0,0,54.11,57.67,0,0.6851,0.9971,0.0004,0,664.00,QQQ260715P00664000,0.02,-0.14,0.02,0.03,944,0.5782,-0.0028,0.0004,16
Wed Jul 15 2026,QQQ260715C00665000,54.73,7.405,53.12,56.67,12,0.678,0.997,0.0004,14,665.00,QQQ260715P00665000,0.03,-0.14,0.02,0.03,707,0.5685,-0.003,0.0004,741
Wed Jul 15 2026,QQQ260715C00666000,0,0,52.15,55.68,0,0.6819,0.9968,0.0005,0,666.00,QQQ260715P00666000,0.03,-0.15,0.02,0.03,653,0.5588,-0.0031,0.0005,35
Wed Jul 15 2026,QQQ260715C00667000,53.45,8.935,51.11,54.68,1,0.6553,0.9966,0.0005,1,667.00,QQQ260715P00667000,0.03,-0.16,0.02,0.03,365,0.549,-0.0033,0.0005,307
Wed Jul 15 2026,QQQ260715C00668000,0,0,49.9,53.68,0,0.4736,0.9964,0.0005,0,668.00,QQQ260715P00668000,0.02,-0.18,0.02,0.04,1056,0.5393,-0.0035,0.0005,98
Wed Jul 15 2026,QQQ260715C00669000,0,0,49.16,52.68,0,0.6508,0.9962,0.0006,0,669.00,QQQ260715P00669000,0.03,-0.185,0.02,0.04,610,0.5296,-0.0037,0.0006,39
Wed Jul 15 2026,QQQ260715C00670000,50.54,9,47.81,51.68,30,0,0.996,0.0006,57,670.00,QQQ260715P00670000,0.03,-0.195,0.02,0.03,588,0.5198,-0.0039,0.0006,2323
Wed Jul 15 2026,QQQ260715C00671000,0,0,47.12,50.68,0,0.6138,0.9958,0.0006,0,671.00,QQQ260715P00671000,0.03,-0.21,0.02,0.04,260,0.5101,-0.0042,0.0006,59
Wed Jul 15 2026,QQQ260715C00672000,0,0,45.82,49.68,0,0,0.9955,0.0007,0,672.00,QQQ260715P00672000,0.03,-0.225,0.02,0.04,230,0.5004,-0.0044,0.0007,70
Wed Jul 15 2026,QQQ260715C00673000,0,0,45.15,48.68,0,0.6013,0.9952,0.0007,0,673.00,QQQ260715P00673000,0.03,-0.245,0.02,0.04,378,0.5004,-0.0047,0.0007,119
Wed Jul 15 2026,QQQ260715C00674000,0,0,43.82,47.68,0,0,0.9949,0.0008,0,674.00,QQQ260715P00674000,0.03,-0.26,0.03,0.04,1241,0.4989,-0.005,0.0008,839
Wed Jul 15 2026,QQQ260715C00675000,44.34,7.45,42.82,46.68,16,0,0.9946,0.0008,28,675.00,QQQ260715P00675000,0.04,-0.27,0.03,0.04,339,0.4889,-0.0054,0.0008,815
Wed Jul 15 2026,QQQ260715C00676000,45.3,9.67,42.13,45.69,1,0.5635,0.9942,0.0009,0,676.00,QQQ260715P00676000,0.03,-0.305,0.03,0.04,120,0.4788,-0.0058,0.0009,205
Wed Jul 15 2026,QQQ260715C00677000,0,0,40.83,44.69,0,0,0.9938,0.001,0,677.00,QQQ260715P00677000,0.05,-0.31,0.03,0.04,111,0.4688,-0.0062,0.001,177
Wed Jul 15 2026,QQQ260715C00678000,48.1,0,40.14,43.69,0,0.5436,0.9933,0.001,12,678.00,QQQ260715P00678000,0.03,-0.355,0.03,0.04,971,0.4587,-0.0066,0.001,63
Wed Jul 15 2026,QQQ260715C00679000,0,0,39.15,42.69,0,0.535,0.9929,0.0011,0,679.00,QQQ260715P00679000,0.04,-0.375,0.03,0.04,563,0.4487,-0.0071,0.0011,140
Wed Jul 15 2026,QQQ260715C00680000,40.14,8.335,37.83,41.7,43,0,0.9923,0.0012,60,680.00,QQQ260715P00680000,0.05,-0.39,0.04,0.05,896,0.4518,-0.0076,0.0012,1038
Wed Jul 15 2026,QQQ260715C00681000,0,0,36.84,40.7,0,0,0.9917,0.0013,0,681.00,QQQ260715P00681000,0.05,-0.43,0.04,0.05,739,0.4415,-0.0082,0.0013,228
Wed Jul 15 2026,QQQ260715C00682000,0,0,36.13,39.7,0,0.4972,0.9911,0.0014,0,682.00,QQQ260715P00682000,0.04,-0.475,0.04,0.05,721,0.4312,-0.0089,0.0014,293
Wed Jul 15 2026,QQQ260715C00683000,0,0,35.16,38.7,0,0.4937,0.9904,0.0016,0,683.00,QQQ260715P00683000,0.05,-0.51,0.05,0.06,997,0.4314,-0.0096,0.0016,212
Wed Jul 15 2026,QQQ260715C00684000,0,0,35.24,36.87,0,0.5343,0.9895,0.0017,0,684.00,QQQ260715P00684000,0.05,-0.55,0.05,0.06,2824,0.4209,-0.0104,0.0017,1625
Wed Jul 15 2026,QQQ260715C00685000,39.15,0,34.25,35.86,0,0.5216,0.9886,0.0019,93,685.00,QQQ260715P00685000,0.06,-0.59,0.05,0.07,2887,0.4103,-0.0113,0.0019,2767
Wed Jul 15 2026,QQQ260715C00686000,0,0,33.26,34.87,0,0.5122,0.9876,0.0021,0,686.00,QQQ260715P00686000,0.06,-0.645,0.06,0.07,1067,0.4086,-0.0123,0.0021,724
Wed Jul 15 2026,QQQ260715C00687000,37.5,0,32.27,33.44,0,0.4007,0.9866,0.0022,1,687.00,QQQ260715P00687000,0.08,-0.685,0.06,0.08,1818,0.3978,-0.0134,0.0022,141
Wed Jul 15 2026,QQQ260715C00688000,33.32,9.095,31.28,32.87,2,0.4897,0.9854,0.0025,0,688.00,QQQ260715P00688000,0.07,-0.76,0.07,0.08,510,0.3946,-0.0146,0.0025,655
Wed Jul 15 2026,QQQ260715C00689000,0,0,30.29,31.45,0,0.3894,0.984,0.0027,0,689.00,QQQ260715P00689000,0.09,-0.81,0.07,0.09,556,0.3836,-0.016,0.0027,1690
Wed Jul 15 2026,QQQ260715C00690000,30.2,7.84,29.24,30.87,31,0.4576,0.9825,0.003,60,690.00,QQQ260715P00690000,0.09,-0.885,0.08,0.09,3686,0.3793,-0.0175,0.003,4041
Wed Jul 15 2026,QQQ260715C00691000,32.17,0,28.3,29.44,0,0.3669,0.9808,0.0033,13,691.00,QQQ260715P00691000,0.11,-0.95,0.09,0.1,1256,0.3742,-0.0192,0.0033,1447
Wed Jul 15 2026,QQQ260715C00692000,31.79,0,27.28,28.3,0,0.2499,0.9788,0.0036,4,692.00,QQQ260715P00692000,0.11,-1.04,0.1,0.11,823,0.3683,-0.0211,0.0036,362
Wed Jul 15 2026,QQQ260715C00693000,26.8,7.19,26.31,27.88,20,0.4302,0.9767,0.004,31,693.00,QQQ260715P00693000,0.12,-1.13,0.11,0.13,1355,0.3619,-0.0233,0.004,651
Wed Jul 15 2026,QQQ260715C00694000,22.5,3.8,25.34,26.9,2,0.4237,0.9742,0.0044,3,694.00,QQQ260715P00694000,0.13,-1.225,0.12,0.14,1590,0.3549,-0.0257,0.0044,310
Wed Jul 15 2026,QQQ260715C00695000,24.77,6.945,24.35,25.9,21,0.4115,0.9714,0.0049,43,695.00,QQQ260715P00695000,0.13,-1.34,0.13,0.15,7474,0.3475,-0.0285,0.0049,2642
Wed Jul 15 2026,QQQ260715C00696000,23.56,6.61,23.29,24.91,9,0.4016,0.9683,0.0054,34,696.00,QQQ260715P00696000,0.15,-1.45,0.15,0.17,1618,0.3415,-0.0316,0.0054,481
Wed Jul 15 2026,QQQ260715C00697000,23.5,7.325,22.39,23.93,89,0.3925,0.9648,0.006,54,697.00,QQQ260715P00697000,0.17,-1.575,0.16,0.18,1700,0.3349,-0.0352,0.006,368
Wed Jul 15 2026,QQQ260715C00698000,22.67,7.27,21.39,22.95,88,0.3808,0.9607,0.0067,50,698.00,QQQ260715P00698000,0.18,-1.705,0.18,0.2,4194,0.3292,-0.0392,0.0067,652
Wed Jul 15 2026,QQQ260715C00699000,21.13,6.695,20.41,21.97,116,0.371,0.9562,0.0075,71,699.00,QQQ260715P00699000,0.2,-1.845,0.2,0.23,3233,0.3242,-0.0438,0.0075,545
Wed Jul 15 2026,QQQ260715C00700000,19.8,6.2,19.44,20.4,190,0.2862,0.9509,0.0083,117,700.00,QQQ260715P00700000,0.23,-2,0.23,0.25,10178,0.3183,-0.049,0.0083,5853
Wed Jul 15 2026,QQQ260715C00701000,19.4,6.59,18.55,20.02,125,0.3604,0.945,0.0093,80,701.00,QQQ260715P00701000,0.27,-2.145,0.26,0.27,4336,0.3127,-0.055,0.0093,298
Wed Jul 15 2026,QQQ260715C00702000,18.5,6.46,17.53,19.05,95,0.3464,0.9381,0.0104,119,702.00,QQQ260715P00702000,0.31,-2.305,0.3,0.32,3857,0.3084,-0.0618,0.0104,700
Wed Jul 15 2026,QQQ260715C00703000,17.43,6.105,16.63,17.89,114,0.3264,0.9304,0.0116,259,703.00,QQQ260715P00703000,0.35,-2.49,0.34,0.36,4678,0.3029,-0.0696,0.0116,742
Wed Jul 15 2026,QQQ260715C00704000,16.92,6.285,15.68,16.95,97,0.3204,0.9214,0.0129,295,704.00,QQQ260715P00704000,0.38,-2.715,0.39,0.41,6772,0.2981,-0.0785,0.0129,473
Wed Jul 15 2026,QQQ260715C00705000,15.75,5.84,14.74,16,167,0.3134,0.9113,0.0144,315,705.00,QQQ260715P00705000,0.44,-2.915,0.45,0.47,17624,0.2937,-0.0887,0.0144,1928
Wed Jul 15 2026,QQQ260715C00706000,14.71,5.51,13.81,15.05,139,0.3062,0.8996,0.0161,209,706.00,QQQ260715P00706000,0.51,-3.13,0.51,0.54,7737,0.288,-0.1003,0.0161,298
Wed Jul 15 2026,QQQ260715C00707000,13.92,5.43,12.99,13.79,343,0.2846,0.8864,0.0179,306,707.00,QQQ260715P00707000,0.58,-3.365,0.59,0.61,10781,0.2831,-0.1136,0.0179,378
Wed Jul 15 2026,QQQ260715C00708000,14.3,6.47,11.98,13.21,209,0.294,0.8712,0.0199,396,708.00,QQQ260715P00708000,0.67,-3.605,0.67,0.7,7343,0.278,-0.1287,0.0199,1120
Wed Jul 15 2026,QQQ260715C00709000,11.77,4.59,11.19,12.32,204,0.2945,0.8541,0.0221,446,709.00,QQQ260715P00709000,0.77,-3.855,0.77,0.8,7578,0.2738,-0.1459,0.0221,307
Wed Jul 15 2026,QQQ260715C00710000,10.45,3.875,10.33,11.22,577,0.2785,0.8347,0.0244,443,710.00,QQQ260715P00710000,0.89,-4.115,0.89,0.9,21172,0.2689,-0.1653,0.0244,1710
Wed Jul 15 2026,QQQ260715C00711000,10.19,4.205,9.41,10.52,734,0.2785,0.8129,0.0268,540,711.00,QQQ260715P00711000,1.02,-4.39,1.02,1.05,6581,0.2644,-0.1871,0.0268,715
Wed Jul 15 2026,QQQ260715C00712000,8.65,3.225,8.61,9.24,1654,0.2554,0.7885,0.0294,966,712.00,QQQ260715P00712000,1.17,-4.69,1.17,1.2,7787,0.2599,-0.2115,0.0294,659
Wed Jul 15 2026,QQQ260715C00713000,8.59,3.715,7.73,8.35,1080,0.2458,0.7614,0.032,1152,713.00,QQQ260715P00713000,1.35,-4.97,1.35,1.38,7772,0.2543,-0.2386,0.032,652
Wed Jul 15 2026,QQQ260715C00714000,7.42,3.03,6.99,7.75,1378,0.2521,0.7314,0.0347,1512,714.00,QQQ260715P00714000,1.56,-5.255,1.55,1.58,7672,0.25,-0.2685,0.0347,423
Wed Jul 15 2026,QQQ260715C00715000,6.52,2.605,6.33,6.66,5337,0.2394,0.6986,0.0373,2242,715.00,QQQ260715P00715000,1.78,-5.58,1.78,1.81,28172,0.2447,-0.3014,0.0373,1289
Wed Jul 15 2026,QQQ260715C00716000,5.69,2.22,5.75,5.82,5746,0.2383,0.6628,0.0399,892,716.00,QQQ260715P00716000,2.07,-5.835,2.04,2.08,12143,0.2408,-0.3371,0.0399,449
Wed Jul 15 2026,QQQ260715C00717000,5.04,1.975,5.05,5.11,10666,0.2334,0.6242,0.0422,1185,717.00,QQQ260715P00717000,2.35,-6.16,2.33,2.37,18821,0.2352,-0.3757,0.0422,399
Wed Jul 15 2026,QQQ260715C00718000,4.45,1.765,4.39,4.44,17694,0.229,0.5828,0.0443,1348,718.00,QQQ260715P00718000,2.65,-6.485,2.66,2.71,22421,0.2314,-0.4171,0.0444,356
Wed Jul 15 2026,QQQ260715C00719000,3.8,1.46,3.78,3.81,24271,0.2245,0.5388,0.0461,1027,719.00,QQQ260715P00719000,3.04,-6.705,3.04,3.05,26460,0.2258,-0.4611,0.0461,508
Wed Jul 15 2026,QQQ260715C00720000,3.21,1.185,3.19,3.23,55477,0.2199,0.4924,0.0474,8600,720.00,QQQ260715P00720000,3.43,-7.04,3.46,3.5,44315,0.2216,-0.5076,0.0474,757
Wed Jul 15 2026,QQQ260715C00721000,2.69,0.945,2.66,2.68,28871,0.2152,0.4439,0.0481,892,721.00,QQQ260715P00721000,3.92,-7.135,3.92,3.98,25368,0.2172,-0.5561,0.0481,264
Wed Jul 15 2026,QQQ260715C00722000,2.18,0.685,2.18,2.22,32042,0.2107,0.394,0.048,1072,722.00,QQQ260715P00722000,4.4,-7.41,4.44,4.5,12283,0.2124,-0.6062,0.0481,708
Wed Jul 15 2026,QQQ260715C00723000,1.77,0.5,1.75,1.79,16580,0.2054,0.3433,0.0471,481,723.00,QQQ260715P00723000,5.15,-7.58,5.01,5.06,5201,0.2078,-0.657,0.0472,270
Wed Jul 15 2026,QQQ260715C00724000,1.39,0.315,1.37,1.41,12475,0.2004,0.2929,0.0452,1388,724.00,QQQ260715P00724000,5.6,-7.94,5.47,5.92,1878,0.2076,-0.7076,0.0454,427
Wed Jul 15 2026,QQQ260715C00725000,1.06,0.16,1.05,1.09,26292,0.1955,0.2443,0.0423,4242,725.00,QQQ260715P00725000,6.04,-8.31,6.22,6.52,1947,0.1988,-0.7566,0.0426,548
